Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,RS 3M,RS 6M,RS 1Y,RS YTD
BA,Boeing Company (The),,-0.028803028432700974,0.1442644573595459,24.276214833759596,4.189716540160389,,30.448322147651012,1.5082515145184934,99,65.40524410515647,88.07477007921716,85.31139896913021,85.44106556323433,0
BA.,BAE Systems plc,,4.193465397478775,-3.0172413793103448,12.064194798007748,13.096900307176767,,51.34529147982063,2.8963414634146343,99,77.84633934452644,88.61816289126698,81.67467924457529,71.53814937918465,0
BAB,Babcock International Group PLC,,-5.7382785164450665,-9.231805929919137,14.638297872340425,28.653295128939828,,112.46056782334384,3.695150115473441,99,36.05547853407098,62.28907137129486,68.13752198817254,80.49682599817422,0
BABA,Alibaba Group Holding Limited,,-4.172050950710727,-8.340200117716314,-1.3805332151225425,27.35525024533856,,31.606524127440206,-1.89000189000189,1,1,35.50532247909176,44.86853955174133,53.173829357533485,0
BAC,Bank of America Corporation,,-7.040509464001422,0.13338414634146398,-2.883016078358903,10.144623768601962,,13.719974031594884,0.05712109672504575,1,35.380179104135685,31.630824135518626,42.28437401816522,62.956576244643344,0
BAS,BASF SE,,3.6991368680641274,12.583668005354752,15.363511659807951,9.315424610052004,,-0.8059760172989908,-1.2137823022709426,40.08542573577748,91.08383397333974,91.16380578872554,88.06488703092407,37.71394288963654,0
BAX,Baxter International Inc.,,-8.927749654855045,-0.25201612903226167,5.828877005347593,-19.059304703476485,,-34.664905909541105,5.772314270443603,33.38717166482843,33.38717166482843,43.926426809848174,24.885910244020607,8.456770806634797,0
BAYN,Bayer AG,,-1.2208297320656822,3.474422815753743,57.312456985547165,69.03309299315956,,113.67141855573735,-0.5871479830379385,69.41112812833155,89.5567751667252,97.05158604928747,97.18124168014774,97.40200049509971,0
BB2,Burberry Group plc,,1.8978102189781136,-7.273331119229484,2.0840950639853757,7.591522157996156,,-1.828410689170181,0.2513464991023349,99,59.19296745286258,46.78735848077201,40.846344642315074,58.043860512776355,0
BB2,Burberry Group plc,,3.097345132743362,-6.924101198402124,1.9693654266958391,-0.2497324295397798,,-2.2377622377622397,1.4145810663764982,99,61.55267948926135,50.54025408483736,45.622653582721455,57.03770205897696,0
BBAI,"BigBear.ai, Inc.",,-13.5593220338983,-34.82428115015974,-43.096234309623426,-30.136986301369863,,-58.110882956878854,-0.48780487804877015,1,1,1,1,12.476280643253014,0
BBD,Bombardier Inc. Class A,,-2.6143790849673203,-10.240963855421686,20.161290322580644,43.269230769230774,,163.71681415929206,-2.6143790849673203,1,27.409362642127707,52.02528026155873,72.64205455641725,82.06377269738178,0
BBY,"Best Buy Co., Inc.",,-6.5473654310467255,-1.3197360527894564,-15.326212842619993,-8.279899637580147,,-24.184813918654232,1.4336365037767729,42.17190796442028,33.08354405848627,11.258655997770525,9.85939274666517,5.455141142522119,0
BC,Brunello Cucinelli S.p.A.,,3.6686103012633753,-2.4908592321754948,-8.863733447244764,-11.5830915872358,,-34.755351681957194,0.14081201595870046,99,99,32.10279412170405,26.83544307151269,12.88675537957845,0
BEI,Beiersdorf AG,,2.800579430226949,8.268917819365349,12.9802589683719,5.032067094227932,,-15.179282868525895,1.3809523809523836,99,99,99,81.69412712090525,23.948288956137965,0
BEI,Beiersdorf AG,,3.1189083820662797,7.2804704928006405,12.9859034600598,3.9292730844793713,,-16.82389937106919,-0.6572769953051669,81.459842165516,92.31888587893957,94.8507043408452,81.17111476049226,22.932480733286525,0
BF.B,Brown Forman Inc,,1.697792869269949,10.11029411764706,9.50639853747714,-0.762094102054342,,-2.2838499184339294,-2.347570916204768,56.98692762768305,84.16415418922361,85.07506873247301,61.15380922982384,23.698666013150145,0
BHP,BHP Group Limited,,5.370476737507173,11.148136928203574,30.291193181818173,36.343366778149374,,44.84800631662061,0.8521165475535876,81.59380913549025,92.77039321828342,95.86647375084924,95.92811279852194,96.0810946939747,0
BIDU,"Baidu, Inc.",,-6.112519701226626,-8.963455149501668,6.258724988366677,54.41226191817873,,46.78594386115276,-0.9900274606156991,1,1,47.71940449282631,64.19663324904397,64.45115213527087,0
BIIB,Biogen Inc.,,-2.3163336315737135,16.071112161124567,21.699281644785746,45.6350970801838,,47.28321966574234,0.5217391304347878,99,93.43058204808659,93.43058204808659,95.56518848630456,95.89746603383321,0
BILI,Bilibili Inc.,,-2.949571836346336,-8.218356328734258,12.541375505700625,28.46347607052897,,63.37426588360918,1.0234400792340783,32.85683909366375,19.061764651243838,57.3331498041554,60.21978914144895,69.79125808806653,0
BIRK,Birkenstock Holding plc,,3.511053315994783,-6.043437204910298,-3.9343470914796104,-17.78558149142739,,-29.080541696364936,0.9639776763064319,98.99999999999999,93.6496422626894,30.913016311766427,17.52477094521445,11.93887757322699,0
BKNG,Booking Holdings Inc. Common Stock,,-7.1024887989464105,-20.17381849308466,-19.997372275184606,-24.507317535648713,,-17.486862583721745,-0.4448077709119761,1,1,1,1,1,0
BLK,"BlackRock, Inc.",,1.43224975860958,-1.8628932545679278,-2.0494912837201715,-7.6411874224245,,10.044058292510085,1.5043149588397338,99,28.122359725569414,31.90614625097836,18.307924661153965,18.307924661153965,0
BMW,Bayerische Motoren Werke AG,,1.1325028312570782,-0.4237288135593328,2.2675217590471872,0.7673211464680575,,12.89506953223768,0.6083821541234701,99,82.35695494495143,39.52299261672729,52.34595398666724,37.31030580738141,0
BMY,Bristol-Myers Squibb Company,,-2.0164542668172287,6.524026657313222,23.75713121434394,27.044551349090145,,8.174532502226187,1.4700968927497537,99,93.35235527088533,95.8418207480206,96.6521965396289,53.5197247549304,0
BN,Danone SA,,3.322830134631922,-4.374337221633082,-8.14871403106698,-0.1384274640088515,,6.275780789628764,-0.24889380530972433,93.83851400105549,89.0978050497378,43.294048785982056,43.294048785982056,23.068007537927727,0
BNP,BNP Paribas S.A. Class A,,-3.623265176395806,4.311432175209271,32.166206595961064,9.787593531257542,,29.402560455192038,1.7561521252796344,77.46256301519297,67.21948531886633,88.30181801955293,89.27929647828276,77.02793418565112,0
BNTX,BioNTech SE,,-0.7034327518289251,-2.978372434017595,-5.219337511190688,-6.0603371783496,,-5.380284207703991,0.10400907715582397,2.3554202081867794,11.684099876420596,54.99814816932249,49.49429638225937,24.619020428308907,0
BOOT,"Boot Barn Holdings, Inc.",,-7.567115743927616,0.3737519355011037,5.051690416317419,15.70751523358159,,42.5678750189595,1.0698924731182846,14.106853878214215,59.7014763368697,51.77706019141892,54.54418316940511,79.53431587247056,0
BOSS,HUGO BOSS AG,,1.7699115044247804,5.142857142857134,-1.2080536912751754,-10.614525139664815,,-20.552677029360975,0,96.30190626546437,98.15787551709488,55.02234308755755,25.793783941451167,17.012229808161816,0
BP,BP p.l.c.,,-3.4606511150986967,5.1367950865438194,2.170374389582195,8.718244803695137,,8.59284890426758,1.2637805861790774,58.65392050889972,69.87950277406921,76.72217057939609,76.72217057939609,52.21128695218199,0
BRK.A,Berkshire Hathaway Inc.,,-1.461458673616469,1.0743738321903005,-0.6528624483217726,4.556268436578169,,6.208479151943461,0.2514862448968688,99,83.95703565314136,59.962136381202136,53.52866918161213,18.145265308879484,0
BRK.B,Berkshire Hathaway Inc. New,,-2.0744356314826042,0.8922234614214812,-0.9653662420382098,3.824965569049702,,5.473469993428442,-0.491990160196792,74.0331024584399,77.44035918840011,56.07167067811871,48.102109846196264,16.403191433005937,0
BRO,"Brown & Brown, Inc.",,-7.197072377338035,-13.798312979982382,-14.625935162094766,-28.024808157258484,,-37.35016927440755,-1.5245217891557634,68.36738661603289,18.61873713152628,14.933084678767775,7.394390043760974,3.5971694499444316,0
BROS,Dutch Bros Inc.,,-6.732117812061706,-14.86637862057929,-7.6709475876431705,-15.902624091052791,,-17.787049915005397,4.6831955922865065,46.99457335787255,22.014301349335447,16.712078651794567,16.489197585206092,10.781922075403244,0
BSP,BAE Systems plc,,1.3870246085011129,-7.093070930709308,13.130304543185217,6.937234544596501,,35.89205397301349,0.1768346595932765,99,54.55388401370154,74.09753550401011,71.49808805348165,50.42424419227004,0
BSP,BAE Systems plc,,9.604519774011312,-0.724946695095941,13.22957198443581,18.08267816383465,,60.607105898585736,5.818181818181823,99,74.51621156809286,86.5655130619461,81.32741380538572,62.92391488107899,0
BSX,Boston Scientific Corporation,,-2.019142519994745,-20.279496479624484,-28.233938346297887,-28.24771963514162,,-29.346695660395188,0.8229897463572576,98.99999999999999,12.623840953012758,7.7344581735051765,6.536281811130134,5.181466761284692,0
BTCUSDT,Bitcoin / TetherUS,,2.1596386063015975,-22.429513233487747,-20.71085180409867,-40.49349634440721,,-37.847466902321386,-0.4377578175916216,62.87486230175605,22.166742134918543,16.819164725537604,10.673173684184766,8.608229869832279,0
BUD,Anheuser-Busch Inbev SA Sponsored,,6.041419337818228,16.86291612152928,24.539116963594118,32.48187211601846,,53.7681713848508,0.23690773067331386,99,99,99,99,75.95531732779924,0
BW,"Babcock & Wilcox Enterprises, Inc.",,2.631578947368421,18.61313868613138,39.285714285714285,480.3571428571429,,601.4388489208633,1.3513513513513595,99,55.03321105512689,79.21897305543432,85.81194003849737,87.3024965606169,0
BX,Blackstone Inc.,,0.13108181047113573,-18.17780858168987,-10.044333610418397,-25.658346691092277,,-19.28646901609794,0.0693534715265496,28.183388641901196,7.591832700414641,7.591832700414641,4.319611546853789,4.319611546853789,0
BY6,BYD Company Limited Class H,,1.2195121951219512,-7.158836689038036,-7.859680284191828,-16.059870550161808,,-30.05617975956319,-1.0962821734985722,78.99330101967857,55.041468634976354,46.29864235408788,19.99619410443453,8.526006734055345,0
BYDDF,"BYD Co., Ltd.",,1.7312448474855653,-0.8835341365461802,-3.8791088954665787,-14.424410540915398,,-19.117244876475816,-0.6441223832528187,79.35647770236469,70.90757072084256,58.049119288923116,24.246326914548426,10.290072145145725,0
BYDDY,"BYD Co., Ltd.",,1.7398508699254274,-0.967741935483879,-3.987490226739639,-14.484679665738161,,-19.532733450385432,-1.2067578439259885,73.41164673417369,69.15283931990942,55.703457566136066,23.05385151081602,9.837768881910655,0
BYND,"Beyond Meat, Inc.",,-2.4831938537522302,-26.104584676161764,-36.25112107623318,-74.52329749103943,,-81.39267015706807,2.79103398409255,29.681914018999265,12.2481269691267,6.920041830614416,6.436678192404332,4.907131066573046,0
CAAS,"China Automotive Systems, Inc.",,-0.44543429844099025,-3.8709677419354964,0.44943820224718145,8.366263424567856,,7.710843373493962,-0.6666666666666722,51.89335932574135,36.58653159945527,63.477566608503544,40.379019356868795,20.77895303294278,0
CAH,"Cardinal Health, Inc.",,-2.443442912689997,3.385465442966843,8.060884886452623,46.97776594328318,,73.7682984416811,2.6643727331907328,84.09001889334313,67.04815110079063,75.46951356813146,89.20642629791692,90.32301096348203,0
CAKE,The Cheesecake Factory Incorporated,,-7.241106719367586,-2.4767287234042468,27.515757444033916,-7.416758718636572,,14.05520995334371,-0.03407735559719888,1,37.73257014639811,74.49942248435765,62.500280290228396,47.63818821300536,0
CAMT,Camtek Ltd.,,8.710240236209897,21.877821245862183,57.18998641568018,86.09994256174613,,86.03582912264585,4.260522589779898,99,99.00000000000001,99,99,99,0
CARE,"Carter Bankshares, Inc.",,-1.4020805065581128,7.707509881422937,24.00455062571105,18.736383442265804,,23.44280860702152,0.9259259259259226,99,86.1062244358446,91.93606132044202,92.48119933959237,92.48119933959237,0
CART,Maplebear Inc.,,4.792147806004609,-11.160058737151255,-7.891398122303983,-17.26495726495727,,-27.76119402985075,9.205776173285184,99,53.00385738904894,28.166621294341258,23.092910309758015,14.96360431518932,0
CAT,"Caterpillar, Inc.",,6.6097493803359955,21.205479452054803,35.10872220864892,85.43712574850301,,119.91819111464605,2.098141871843237,99,99,99,99,99,0
CAVA,"CAVA Group, Inc.",,-9.233847913093188,-10.018421425534921,30.256410256410255,-7.877556941825049,,-51.266308518802774,-0.17292878478226606,1,39.89419282556788,69.5747320897098,62.707519569892604,18.072164807246917,0
CAWW,"CCA Industries, Inc.",,2.499999999999991,-28.819444444444446,-39.024390243902445,-36.728395061728406,,4.59183673469387,2.499999999999991,13.431171562631107,9.351117642300782,4.2317774882867365,3.8355078425412814,3.201673371009004,0
CB,Chubb Limited,,-1.818895972444644,7.95322414537723,10.178686467975446,17.846522086023057,,22.590259176821213,-2.2736158311028247,36.942218899273534,77.34552208207623,78.54171772658144,85.56996932953473,47.07360022820902,0
CBK,Commerzbank AG,,-7.531734837799722,-5.804597701149414,-6.020642201834866,-12.117962466487926,,68.36158192090397,1.9278606965174274,24.82118939887498,20.7559016790433,16.583714847003872,26.286444292314037,58.582603299434155,0
CCK,"Crown Holdings, Inc.",,-1.851523742026922,6.365207373271899,12.30613279270147,9.606252473288492,,25.370600882652482,0.36235166228825594,99,69.54161579547787,79.72279423982225,80.92574297879813,67.94532623685927,0
CCL,Carnival Corporation,,-6.531332744924985,5.2683896620278325,17.102838186509402,5.02479338842975,,22.71147161066048,-2.5460122699386556,1,66.95352527751682,77.97124308027931,72.94802821044864,79.98711282192984,0
CDI,Christian Dior SE,,-0.9940357852882704,-12.014134275618375,-16.652719665271967,6.183368869936034,,-21.140142517814727,1.2195121951219512,97.7434618581658,20.214096605518915,10.958591633910455,10.958591633910455,11.845833726869694,0
CDNS,"Cadence Design Systems, Inc.",,5.622178329571105,-4.377813966855074,-5.096025860429752,-14.17516909320189,,1.8415548640514083,3.8601602330662765,99,65.74772241611407,47.98659303705159,29.220642341191063,26.00456177141695,0
CEE,"The Central and Eastern Europe Fund, Inc. (The)",,2.758979698073907,11.904761904761891,24.229074889867828,17.640047675804514,,28.18181818181817,-0.45385779122541536,82.2024333115153,94.91801529979155,96.72644940736971,96.72644940736971,96.72644940736971,0
CEG,Constellation Energy Corporation,,10.332032744242976,-12.697499848659117,-18.527201853002648,-11.5814965819564,,-8.08476736775016,4.458206576850646,99,45.66640763300424,32.01583554041317,24.612088591902026,31.873427860439076,0
CELH,"Celsius Holdings, Inc.",,-11.647221672928614,-15.904385469602866,-0.5121353818748539,-21.157578965943184,,109.96240601503757,0.65330029285875,30.55550790553295,8.229893535100818,33.10600196001808,22.133520723669125,47.40638827607977,0
CFNAI,Chicago Fed National Activity Index,,-50,-114.28571428571428,-103.2,-88.23529411764707,,-200,-90.47619047619048,87.62087770729892,53.9999660789987,53.9999660789987,53.9999660789987,53.9999660789987,0
CFR,Compagnie Financiere Richemont SA,,0.7336523125996847,-2.138208862720786,-2.077519379844958,19.25981873111782,,-11.787709497206702,-0.4727387330601954,35.45542331604176,92.90973468941408,44.102609064735915,52.81014966794117,25.14684654616705,0
CHG,Chemring Group PLC,,1.949317738791423,-4.212454212454213,1.5533980582524272,-3.683241252302026,,50.50359712230216,1.949317738791423,99,79.73368328557224,80.42786771072427,41.16675675418482,46.13326065957997,0
CHL,China Life Insurance Co. Ltd. Class H,,-2.7490473598258025,1.0749646393210697,22.237427300718437,41.39295607439651,,87.50983993702441,-2.828392711449554,1,54.05245921808099,75.36838559100674,84.26648970621513,87.78602677323623,0
CHWY,"Chewy, Inc.",,-13.526052819414701,-24.446523230433424,-26.575757575757574,-37.77606574216743,,-35.472703062583214,-0.24701523260600547,1,1,1,1,1,0
CI,The Cigna Group,,-0.20886834446156946,7.542435424354242,7.697424337607621,0.375408989151016,,-0.4270730124022003,1.3316644066617933,99.00000000000001,99,98.99999999999999,57.964241028658165,25.11904630097208,0
CIBR,First Trust NASDAQ Cybersecurity ETF,,-0.4468940861015897,-7.718862192764435,-12.135156455429929,-6.831172452251506,,-5.0035536602700725,2.657450076804922,63.21407937810081,29.109996115264096,16.43297975174421,12.72275470399752,9.638471888449747,0
CIEN,Ciena Corporation,,12.015332448768989,27.493917274939182,45.05536464299351,232.4436665937432,,242.25225225225228,3.7411250682687185,99,99,99,99,99,0
CL,Colgate-Palmolive Company,,2.393814214595917,14.334713187463047,23.05244399185336,14.19964559952746,,11.460855528652136,0.5199126546740147,98.99999999999999,99,99,99,43.154364212880154,0
CL1!,Crude Oil Futures,,-2.113113735239278,6.635071090047397,7.343670131197823,0.31847133757962237,,-11.628559405246184,0.17490857051995456,15.317755129410763,71.96171264028918,81.01523441571236,52.72820881311052,24.591191170641732,0
CLFD,"Clearfield, Inc.",,5.726302167583305,0.7087827426810381,-2.824858757062155,3.746031746031745,,-0.9096422073984147,3.254344391785154,99,99,99,43.88915592549484,22.370766412902395,0
CLSK,"CleanSpark, Inc.",,-2.281746031746036,-26.161919040479763,-26.106526631657918,-1.0050251256281373,,-6.368821292775665,5.800214822771204,76.29532337889185,29.669092419506878,23.28581453144265,10.72607112512899,11.436486881841274,0
CMCSA,Comcast Corporation,,0.6375518010838358,11.083743842364527,20.827174493113258,2.4276564104607345,,-3.4421233261693542,-0.785669390320553,54.39893216593675,89.7817430049801,93.05680408374565,72.47948795813258,38.13103428054874,0
CMG,"Chipotle Mexican Grill, Inc.",,-7.844630616907853,-10.569105691056926,15.900383141762441,-15.913829047949976,,-36.63815674637808,1.2834821428571253,15.067037180247562,10.18634276136815,54.40019824721464,38.93571362089313,19.02806532798512,0
CMN1,Chemring Group PLC,,0.8620689655172384,-7.142857142857145,-2.500000000000006,-7.874015748031496,,50.77319587628865,0.8620689655172384,50.756762055730256,30.302288388064618,53.5700293077932,30.171511573596366,32.52445569271603,0
CMS,CMS Energy Corporation,,5.354200988467863,8.206429780033831,2.37459978655283,5.717040914726534,,10.337886412652765,2.689682858289831,99,99,98.3935023548994,85.37149118919149,28.296071962279726,0
CNC,Centene Corporation,,5.512220488819546,-12.1074290664934,12.099447513812141,50.686966208689185,,-28.11337466784766,3.5732516590096948,99,35.24563757971001,41.402563694325615,64.02420221924879,23.587829632616355,0
CNNE,"Cannae Holdings, Inc.",,-6.67134831460675,-18.315918869084207,-16.88555347091933,-25.71268865287871,,-31.424148606811148,-0.3748125937031538,1,1,1,1,1,0
CNO,"CNO Financial Group, Inc.",,-3.539426523297487,1.4847984916332844,3.410182516810763,13.077731092436986,,6.085242670608522,-0.32407407407407535,85.86160836508307,73.46075566477214,75.60338205612038,77.40712855972531,35.20630326006298,0
CNP,"CenterPoint Energy, Inc (Holding Co)",,6.167290886392025,8.858166922683052,7.427993936331494,10.613943808532794,,30.509515039901796,2.064330292846871,99,99,99,99,47.0975344911599,0
CNYA,iShares MSCI China A ETF,,-0.11748093758823898,-0.6505617977528096,2.7255300609933237,15.131510416666675,,25.785617753752057,-0.5388076490438726,46.59704656077273,78.58477964439,84.58899707396742,87.18834483438127,88.06059773971138,0
COHU,"Cohu, Inc.",,-0.8103727714748784,8.8580576307364,32.870169344333476,46.341463414634156,,46.621945376137994,-6.70731707317072,1,47.460066995784935,73.53257173995775,78.43417697964593,80.54516137222454,0
COIN,"Coinbase Global, Inc. - 3",,-0.4844961240310146,-35.777378253732515,-45.94736842105263,-49.422881590692235,,-40.22553655874863,16.464667942448074,99,24.488813433204506,16.424472229708805,9.998196656549778,8.200202969381966,0
CON,Continental AG,,2.7932960893854752,11.346444780635402,13.790970933828056,29.782547535933308,,39.14293734104354,-0.3250270855904782,91.76546790325341,96.1156269471059,96.25753601383298,97.45012595517125,97.54493020284553,0
COP,ConocoPhillips,,3.5402341572198495,11.052421765995618,25.10385090378356,16.49764767381077,,13.241869918699187,0.541369665253098,99,99,99,99,60.039016851615195,0
COR,"Cencora, Inc.",,0.4398051496172537,3.1149086960249126,-0.7126740410544361,22.36917963848475,,48.13005459994252,2.7830000569703133,99,99,63.62610285726513,77.31357825841785,82.43910885803528,0
COST,Costco Wholesale Corporation,,1.7299932078788656,7.097941071315905,11.431072210065647,4.417720091450603,,-4.378849331530708,1.9642392327253073,99,99,99,79.02598999044595,39.22079228979353,0
COTY,Coty Inc.,,-5.639097744360915,-21.806853582554524,-33.42175066312998,-49.699398797595194,,-55.809859154929576,0.39999999999999153,99,2.8558989243213406,2.4274933211985714,1.6098422104200125,1.3517407267646409,0
CPIAUCSL,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,,1.365611421477354,4.578930515529943,25.615384615384624,37.400084139671876,,70.3703703703704,0.1840490797546082,6.192186433465711,2.50791210205185,2.50791210205185,2.50791210205185,2.50791210205185,0
CPRI,Capri Holdings Limited,,1.189296333002983,-20.66822066822066,-7.51811594202897,-4.400749063670402,,-9.725906277630413,2.253380070105172,99,13.53055750380495,9.90153851595299,9.90153851595299,31.999979601304158,0
CPRT,"Copart, Inc.",,-7.111000991080271,-6.2515628907226795,-9.181201550387595,-19.99573196756295,,-36.47915960691291,2.096949891067547,25.3117068351655,17.78689272552625,12.933357651549262,5.634244313294547,2.762908292256522,0
CQQQ,Invesco China Technology ETF,,-1.1895910780669157,-7.370622059592271,-3.222282905516117,10.31334301722349,,16.93796744390672,1.0646387832699529,90.35077375034861,20.701131401001778,31.39475884589927,20.37595979238615,42.84490725464957,0
CRM,"Salesforce, Inc.",,-0.8518421740266504,-20.80811453854823,-22.884318348101786,-18.704203625144622,,-41.825095057034225,2.3135414981394553,88.44877962351524,16.29879134113537,9.841457236438682,9.173484530941701,4.913734855499565,0
CROX,"Crocs, Inc.",,12.900594336324431,15.968398372037335,30.12760241773001,15.292157562775191,,9.062253743104803,-1.6047125736339614,89.50306878318884,89.75318975434003,92.28376079030558,92.3770127873384,35.00293102717157,0
CRWD,"CrowdStrike Holdings, Inc.",,8.632111251580275,-6.74191447796831,-21.291173560986337,1.1250764957868409,,-1.1481029841474377,4.3981143995723295,99,57.020906548470215,30.634481597021438,28.577550156593546,29.264470182531756,0
CSCO,"Cisco Systems, Inc.",,-9.396368780947888,3.2791291493078853,3.9075175770686874,10.894660894660891,,22.90100751639212,2.4666666666666592,18.264234410305534,30.11632281646948,34.07463977732699,48.34998389597929,48.34998389597929,0
CSF,Thales SA,,-0.24321037697608203,-3.6790606653620377,2.2009966777408567,3.359932801343973,,46.75014907573048,-0.8860249697946101,40.36409157674467,20.828220228091677,55.68674851495143,44.39175692492194,33.804528213881696,0
CVS,CVS Health Corporation,,0.1659221442246454,-1.0714735913273594,-2.2177921754298544,17.608272141465605,,24.13793103448277,0.7057615809059374,99,65.735751969173,65.735751969173,55.93006397795638,51.58159649085284,0
CVX,Chevron Corporation,,1.592391905341145,9.866060751016503,19.840855726584934,18.419695797886064,,18.618463524854747,0.7346491228070194,99,98.99999999999999,99,99,63.07064397583304,0
CYD,China Yuchai International Limited,,7.219999999999999,27.491082045184314,39.464099895941736,88.23735955056179,,363.75432525951555,2.4068767908309416,98.99999999999999,99,99,99,99,0
DAC,Danaos Corporation,,5.848354231974921,7.448289578361172,13.43832020997375,16.020616342746703,,30.33775633293123,2.7872907153729,99,99,99,99,99,0
DASH,"DoorDash, Inc.",,-12.128021044555267,-24.76892037723455,-18.406187980255453,-35.20045263498221,,-20.185175966947078,-0.49646270323940855,1,1,1,1,1,0
DAU0,Dassault Aviation SA,,3.780718336483932,6.601941747572808,19.347826086956513,19.52104499274309,,50.27372262773723,1.6666666666666596,99,76.40414690416594,90.9251940023077,90.9251940023077,49.35088887711603,0
DAU0,Dassault Aviation SA,,1.445783132530124,8.92626131953429,23.099415204678355,23.460410557184748,,53.789954337899545,2.4330900243309,99,99,99,99,59.821272572610965,0
DAVE,Dave Inc.,,-3.2420041480187742,-4.4106545885905355,-26.61947928308291,-11.82731522928479,,63.6632200886263,4.208793792616975,64.72995278856783,59.211666086428025,26.56717945975418,21.435630070370944,38.82660266932166,0
DAX,DAX Index,,-0.36942026882410284,-1.481077102422298,2.218899114327034,2.311889093693168,,9.318192883702094,0.030423586226376,96.82156290340178,98.11206022050153,91.58556983066212,53.35249237676275,28.3049981524477,0
DAX,Global X DAX Germany ETF,,1.0458128798755228,0.33077251387110784,4.269239299179413,3.7748759513340757,,24.973418394471036,0.24520255863539872,99,99,99,75.59430560907735,48.434993862206746,0
DAX3,Leverage Shares 3x Long Germany 40 ETP,,-0.8645533141210294,-5.234159779614327,9.437963944856847,6.61157024793389,,37.9052302429377,0.486854917234664,99,71.9387111958491,81.42122347150026,66.99737053334886,54.35393626826511,0
DBK,Deutsche Bank Aktiengesellschaft,,-5.09995277821502,-10.2827380952381,-9.61019490254873,-3.5205632901264243,,53.08247003859435,1.84121621621621,38.776392543033296,15.263324047645874,13.425787667325297,23.11529515224639,68.64420515306745,0
DDOG,"Datadog, Inc.",,12.095979944489216,2.279225553467859,-34.41248886793441,0.5460970125281134,,-15.456816800594234,-0.7373344961547551,83.24695423153692,58.41329932923961,22.486047504147642,19.893258739584414,19.893258739584414,0
DE,Deere & Company,,3.3973006808320805,17.734817418472943,25.404550938058986,25.912622170244752,,26.51502434111129,0.8041998963401289,96.47117608859917,98.25993406151932,98.49663024972931,98.53003128357749,94.74736546617412,0
DE10Y,Germany 10 Year Government Bonds Yield,,-2.6425345752187397,-3.080219162686144,4.33681185722928,-0.9725113040981807,,10.86781840096425,-0.13028844413883128,17.49091854101132,2.1815525646039022,35.917819459162004,45.25519496955804,17.254679251193217,0
DECK,Deckers Outdoor Corporation,,0.24252923343438815,14.13214990138067,37.13710155231663,11.428846524167152,,-24.86528598325001,-0.24995690398206521,88.9214979906572,90.7240845648248,93.81353149471056,69.76607112479856,37.25720965693034,0
DELL,Dell Technologies Inc.,,-2.9409334985543185,-1.0110371556154711,-16.50202544239927,-15.38960103701571,,4.047113000354227,4.139336996986351,41.08640606931276,46.452098905105395,20.88558603868625,11.242097944400745,30.182412215556933,0
DEO,Diageo plc,,2.363748967795217,8.536718835503992,2.24765439736056,-10.423629301779417,,-6.812629205036647,-0.8795602198900505,79.29677007443003,91.89761896659634,93.1662076714651,38.75471709509405,24.974604292209893,0
DG,Dollar General Corporation,,4.902829867030343,1.9145412388208116,47.62498800498994,34.12380122057541,,108.42704240617802,3.554119547657513,99,99,99,99,99,0
DHL,Deutsche Post AG,,-2.4317912218268027,3.3291457286432236,9.22974767596282,18.090452261306538,,33.88497015735215,0.34566897112647765,52.560179278040216,76.35953738618853,83.62593541443272,89.85887943537787,76.16847647646325,0
DHR,Danaher Corporation,,-1.8604865888001483,-10.661903761294381,-3.1084776663628046,1.122633431643047,,5.143931150459989,-1.097980831860047,1,1,1,46.66028541067744,35.1383908370971,0
DIO,Christian Dior SE,,-1.3121272365805214,-17.0593149540518,-12.988606485539005,10.45838896306186,,-21.393507521773557,0.8943089430894262,47.10291482459716,9.652265815000014,7.33082173991043,19.67855948834522,11.978902620551873,0
DIS,Walt Disney Company (The),,-2.9898804047838086,-7.117061569629171,-9.60137162451779,-9.337116327057002,,-3.460587750617963,2.9986325454190346,51.00597310852926,30.35226992125076,26.976948483490084,13.708012377234068,9.68445701896144,0
DJI,Dow Jones Industrial Average Index,,-1.226642285736174,0.7147561436373029,2.5823534312220016,10.219419361647832,,11.56758299119918,0.09898491425418575,99,99,99,99,52.29303595123309,0
DLR,"Digital Realty Trust, Inc.",,5.448082974012349,13.631797061409024,10.414887126296518,8.873781735049933,,10.874892782747212,0.36603627086683854,99,99,99,96.61350235047456,58.64385418764991,0
DLTR,"Dollar Tree, Inc.",,1.8008560122748964,-10.143274645377426,18.722923337728382,9.97121172467941,,75.7178700864232,-1.845363232889515,70.38699460891984,46.2111267378315,64.41760481234837,74.67963771973649,78.93261844386517,0
DNUT,"Krispy Kreme, Inc.",,-6.645569620253163,-23.47600518806744,-26.799007444168733,-15.714285714285708,,-65.37558685446008,-1.3377926421404693,1,1,1,1,1.8333038562103559,0
DOCN,"DigitalOcean Holdings, Inc.",,8.328035600762865,29.335863377609094,40.913789538970434,123.1827111984283,,50.43036857205914,6.86735653809971,99,99,99,99,99,0
DOW,Dow Inc.,,2.234109502831972,14.968152866242038,46.48331830477909,39.02439024390244,,-15.08102456874019,-0.490045941807034,49.151145576529885,84.50934257145086,90.48888210835263,90.72384867448491,45.36874563244458,0
