Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,Rel Return 1W %,Rel Return 1M %,Rel Return 3M %,RS 3M,RS 6M,Rel Return 6M %,Rel Return YTD %,Rel Return 1Y %,RS YTD,RS 1Y
BIRK,Birkenstock Holding plc,,3.511053315994783,-6.043437204910298,-3.9343470914796104,-17.78558149142739,,-29.080541696364936,0.9639776763064319,98.99999999999999,93.6496422626894,4.857797786714077,-4.856835069720384,-3.7046631688673726,30.913016311766427,17.52477094521445,-22.22341148939654,0.8928919274474238,-37.235109113192145,0,11.93887757322699
BKNG,Booking Holdings Inc. Common Stock,,-7.1024887989464105,-20.17381849308466,-19.997372275184606,-24.507317535648713,,-17.486862583721745,-0.4448077709119761,1,1,-5.893833244339379,-19.165672658431873,-19.80609353196283,1,1,-28.58231675044611,-0.5149016356277236,-26.974511783666077,0,1
BLK,"BlackRock, Inc.",,1.43224975860958,-1.8628932545679278,-2.0494912837201715,-7.6411874224245,,10.044058292510085,1.5043149588397338,99,28.122359725569414,2.751947676261012,-0.6234939306542154,-1.8153008485055915,31.90614625097836,18.307924661153965,-12.626598941096704,1.432848774490279,-2.609192502575888,0,18.307924661153965
BMW,Bayerische Motoren Werke AG,,1.2004530011325054,-0.3568242640499636,2.3362345396243773,0.83502595350936,,12.970922882427317,0.6759801712483037,99,83.3438620023084,3.0114475396199483,1.1763725287188112,2.289701011634236,39.990298863743085,52.705154510608914,-4.61679517835183,0.6759801712483083,1.0366861886357246,0,37.564321554637374
BMY,Bristol-Myers Squibb Company,,-2.0164542668172287,6.524026657313222,23.75713121434394,27.044551349090145,,8.174532502226187,1.4700968927497537,99,93.35235527088533,-0.741626176383301,7.869346597935832,24.05302285186411,95.8418207480206,96.6521965396289,20.18684766057308,1.3986548003280115,-4.26375367723772,0,53.5197247549304
BN,Danone SA,,3.5519908335720483,-4.162248144220573,-7.944996180290309,0.08305647840531877,,6.511490866234534,-0.02765486725663167,97.4142774684543,90.98581179778911,4.899267927365654,-2.68760492167986,-9.256113286398682,44.20044423437335,44.20044423437335,-5.561525144762533,-0.09804243698705872,-4.465402933929208,0,23.540942670921474
BNP,BNP Paribas S.A. Class A,,-3.6550482042589287,4.277032450407068,32.12262095016708,9.75138788317644,,29.35988620199147,1.7225950782997674,75.94042698731397,66.8762732324096,-2.4015392604698165,5.8815298034026995,30.2408304852956,88.186283535746,89.17431822443791,3.5615222959257666,1.6509752093777454,16.02827548757721,0,76.93752476812473
BNTX,BioNTech SE,,-0.7034327518289251,-2.978372434017595,-5.219337511190688,-6.0603371783496,,-5.380284207703991,0.10400907715582397,2.3554202081867794,11.684099876420596,0.588478581491616,-1.7530607899499628,-4.992725879570948,54.99814816932249,49.49429638225937,-11.13108098742437,0.033528806738467976,-16.25999014236931,0,24.619020428308907
BOOT,"Boot Barn Holdings, Inc.",,-7.567115743927616,0.3737519355011037,5.051690416317419,15.70751523358159,,42.5678750189595,1.0698924731182846,14.106853878214215,59.7014763368697,-6.364505280632618,1.6413984395930268,5.302859107741841,51.77706019141892,54.54418316940511,9.461770370221418,0.9987321527851762,26.174921996977503,0,79.53431587247056
BOSS,HUGO BOSS AG,,1.8252212389380635,5.200000000000001,-1.1543624161073818,-10.565946077240712,,-20.50949913644214,0.05434782608696502,98.38312265872463,98.80746128075984,3.1500319648484196,6.818698936560319,-0.9731272903576716,55.38352991675419,25.959552171664452,-15.393482834640846,-0.01609747931313744,-28.910365417658628,0,17.11928563325634
BP,BP p.l.c.,,-3.4606511150986967,5.1367950865438194,2.170374389582195,8.718244803695137,,8.59284890426758,1.2637805861790774,58.65392050889972,69.87950277406921,-2.204612941854727,6.464595314919534,2.4146541259298564,76.72217057939609,76.72217057939609,2.849771890199021,1.1924837549632754,-3.893536758520153,0,52.21128695218199
BRK.A,Berkshire Hathaway Inc.,,-1.461458673616469,1.0743738321903005,-0.6528624483217726,4.556268436578169,,6.208479151943461,0.2514862448968688,99,83.95703565314136,-0.1794097384275822,2.3508686744274265,-0.41533280518390536,59.962136381202136,53.52866918161213,-1.0875462733097232,0.1809021401699866,-6.003743335362512,0,18.145265308879484
BRK.B,Berkshire Hathaway Inc. New,,-2.0744356314826042,0.8922234614214812,-0.9653662420382098,3.824965569049702,,5.473469993428442,-0.491990160196792,74.0331024584399,77.44035918840011,-0.8003619153861621,2.1664178787340447,-0.7285837660199019,56.07167067811871,48.102109846196264,-1.779374339921364,-0.5620508051885084,-6.6542385695123,0,16.403191433005937
BRO,"Brown & Brown, Inc.",,-7.197072377338035,-13.798312979982382,-14.625935162094766,-28.024808157258484,,-37.35016927440755,-1.5245217891557634,68.36738661603289,18.61873713152628,-5.9896474150893875,-12.709649209916588,-14.42181381895464,14.933084678767775,7.394390043760974,-31.90993769127079,-1.593855459183207,-44.553865982261144,0,3.5971694499444316
BROS,Dutch Bros Inc.,,-6.732117812061706,-14.86637862057929,-7.6709475876431705,-15.902624091052791,,-17.787049915005397,4.6831955922865065,46.99457335787255,22.014301349335447,-5.518643495953154,-13.79120373231114,-7.450197524669745,16.712078651794567,16.489197585206092,-20.442093740409963,4.60949125215552,-27.24018252543844,0,10.781922075403244
BSP,BAE Systems plc,,1.3870246085011129,-7.093070930709308,13.130304543185217,6.937234544596501,,35.89205397301349,0.1768346595932765,99,54.55388401370154,3.201357868821935,-5.742564635033949,13.400788439636106,74.09753550401011,71.49808805348165,0.928044290979365,0.1768346595932742,21.530451495924215,0,50.42424419227004
BSP,BAE Systems plc,,9.792843691148786,-0.5543710021321919,13.424124513618684,18.285569363428863,,60.8830631252156,6.000000000000001,99,76.05537879114578,9.12772532746056,0.7015539933524313,11.520828606855488,87.23985725258245,81.96047638994929,10.333933655433329,5.925368536853676,42.844337279536845,0,63.2668030892617
BSX,Boston Scientific Corporation,,-2.019142519994745,-20.279496479624484,-28.233938346297887,-28.24771963514162,,-29.346695660395188,0.8229897463572576,98.99999999999999,12.623840953012758,-0.7443494054400707,-19.27268528004922,-28.06235245631545,7.7344581735051765,6.536281811130134,-32.12081669040644,0.7520032629274762,-37.470659763338524,0,5.181466761284692
BTCUSDT,Bitcoin / TetherUS,,2.313493887826511,-22.31268990440884,-20.591440122695186,-40.40387788062449,,-37.75386344397242,-0.28781428794329744,65.76137180623158,22.58381557254627,3.845757580668042,-21.061488342473247,-20.710247208980256,17.1308684998088,10.863775703877605,-42.03943848913717,-0.2878142879433047,-45.24713873132583,0,8.758143851202048
BUD,Anheuser-Busch Inbev SA Sponsored,,6.041419337818228,16.86291612152928,24.539116963594118,32.48187211601846,,53.7681713848508,0.23690773067331386,99,99,7.421085475737479,18.338808615561362,24.836878255344264,99,99,25.330668751340095,0.16633389024686998,36.08736910416366,0,75.95531732779924
BW,"Babcock & Wilcox Enterprises, Inc.",,2.631578947368421,18.61313868613138,39.285714285714285,480.3571428571429,,601.4388489208633,1.3513513513513595,99,55.03321105512689,3.9668808986161888,20.11113520111135,39.61873330190162,79.21897305543432,85.81194003849737,449.0302006391117,1.2799928641512888,520.7849561934611,0,87.3024965606169
BX,Blackstone Inc.,,0.13108181047113573,-18.17780858168987,-10.044333610418397,-25.658346691092277,,-19.28646901609794,0.0693534715265496,28.183388641901196,7.591832700414641,1.433850707660537,-17.14445461306259,-9.82925808975097,7.591832700414641,4.319611546853789,-29.671214812497187,-0.0011023989044523315,-28.5671931727948,0,4.319611546853789
BY6,BYD Company Limited Class H,,1.2195121951219512,-7.158836689038036,-7.859680284191828,-16.059870550161808,,-30.05617975956319,-1.0962821734985722,78.99330101967857,55.041468634976354,2.5364422621123968,-5.730301590934625,-7.690739470631482,46.29864235408788,19.99619410443453,-20.590852235169574,-1.1659173543665167,-37.44811558402005,0,8.526006734055345
BYDDF,"BYD Co., Ltd.",,1.7312448474855653,-0.8835341365461802,-3.8791088954665787,-14.424410540915398,,-19.117244876475816,-0.6441223832528187,79.35647770236469,70.90757072084256,3.054832880924799,0.36823377116828476,-3.6492929035334862,58.049119288923116,24.246326914548426,-19.04367228216117,-0.7140759164483406,-28.417427016751667,0,10.290072145145725
BYDDY,"BYD Co., Ltd.",,1.7398508699254274,-0.967741935483879,-3.987490226739639,-14.484679665738161,,-19.532733450385432,-1.2067578439259885,73.41164673417369,69.15283931990942,3.063550873176237,0.2829624897973551,-3.757933364355459,55.703457566136066,23.05385151081602,-19.100688156095085,-1.2763152421436832,-28.78514126090877,0,9.837768881910655
BYND,"Beyond Meat, Inc.",,-2.4831938537522302,-26.104584676161764,-36.25112107623318,-74.52329749103943,,-81.39267015706807,2.79103398409255,29.681914018999265,12.2481269691267,-1.2144383414424154,-25.171340046989414,-36.0987035145966,6.920041830614416,6.436678192404332,-75.8984975677974,2.7186618589552363,-83.53220603735765,0,4.907131066573046
CAAS,"China Automotive Systems, Inc.",,-0.44543429844099025,-3.8709677419354964,0.44943820224718145,8.366263424567856,,7.710843373493962,-0.6666666666666722,51.89335932574135,36.58653159945527,0.8498337584315115,-2.6569289186983354,0.6896033423567033,63.477566608503544,40.379019356868795,2.516790019325328,-0.7366043270993844,-4.674126207801509,0,20.77895303294278
CAH,"Cardinal Health, Inc.",,-2.443442912689997,3.385465442966843,8.060884886452623,46.97776594328318,,73.7682984416811,2.6643727331907328,84.09001889334313,67.04815110079063,-1.17417021541909,4.691147668803209,8.319248278260352,75.46951356813146,89.20642629791692,39.0440926221056,2.5920897864919024,53.78781158455842,0,90.32301096348203
CAKE,The Cheesecake Factory Incorporated,,-7.241106719367586,-2.4767287234042468,27.515757444033916,-7.416758718636572,,14.05520995334371,-0.03407735559719888,1,37.73257014639811,-6.034254671843996,-1.2450816890199545,27.820635602645982,74.49942248435765,62.500280290228396,-12.414284613985558,-0.10446040344364597,0.9407429078833287,0,47.63818821300536
CAMT,Camtek Ltd.,,8.710240236209897,21.877821245862183,57.18998641568018,86.09994256174613,,86.03582912264585,4.260522589779898,99,99.00000000000001,10.124629427108584,23.417048295259875,57.56581285918227,99,99,76.05450378466911,4.187115841201831,64.6447786717119,0,99
CARE,"Carter Bankshares, Inc.",,-1.4020805065581128,7.707509881422937,24.00455062571105,18.736383442265804,,23.44280860702152,0.9259259259259226,99,86.1062244358446,-0.1192590237464684,9.067776342851705,24.301033819726328,91.93606132044202,92.48119933959237,12.327144116009299,0.8548669681782982,9.248922627257086,0,92.48119933959237
CART,Maplebear Inc.,,4.792147806004609,-11.160058737151255,-7.891398122303983,-17.26495726495727,,-27.76119402985075,9.205776173285184,99,53.00385738904894,6.15556012876113,-10.038075760586345,-7.671175135783064,28.166621294341258,23.092910309758015,-21.73088989810662,9.128887618003652,-36.06746465691346,0,14.96360431518932
CAT,"Caterpillar, Inc.",,6.6097493803359955,21.205479452054803,35.10872220864892,85.43712574850301,,119.91819111464605,2.098141871843237,99,99,7.996809852655148,22.73621532016217,35.43175443043125,99,99,75.42746498202719,2.026257591537423,94.63122814951646,0,99
CAVA,"CAVA Group, Inc.",,-9.233847913093188,-10.018421425534921,30.256410256410255,-7.877556941825049,,-51.266308518802774,-0.17292878478226606,1,39.89419282556788,-8.052922692688552,-8.88202041119514,30.567841057610025,69.5747320897098,62.707519569892604,-12.850209533744133,-0.24321407144645163,-56.86987885281237,0,18.072164807246917
CAWW,"CCA Industries, Inc.",,2.499999999999991,-28.819444444444446,-39.024390243902445,-36.728395061728406,,4.59183673469387,2.499999999999991,13.431171562631107,9.351117642300782,3.048771543821036,-30.498334555677797,-46.36471777259028,4.2317774882867365,3.8355078425412814,-44.43050066323506,2.4278327832783155,,0,3.201673371009004
CB,Chubb Limited,,-1.818895972444644,7.95322414537723,10.178686467975446,17.846522086023057,,22.590259176821213,-2.2736158311028247,36.942218899273534,77.34552208207623,-0.54149752327058,9.316593796850213,10.442113323777141,78.54171772658144,85.56996932953473,11.485316346726187,-2.342422086183236,8.494402313057362,0,47.07360022820902
CBK,Commerzbank AG,,-7.672778561354036,-5.948275862068967,-6.1639908256880895,-12.252010723860591,,68.10477657935284,1.7723880597014934,22.827254299409294,19.102248491545538,-6.47154283834591,-4.501114019447918,-5.991940937213002,15.442798672376481,25.81435662314662,-16.988535850904114,1.7007331330147983,50.338807892088646,0,58.320196181304894
CCK,"Crown Holdings, Inc.",,-1.851523742026922,6.365207373271899,12.30613279270147,9.606252473288492,,25.370600882652482,0.36235166228825594,99,69.54161579547787,-0.5745498008340693,7.708521543398603,12.574646172169167,79.72279423982225,80.92574297879813,3.689846032486136,0.29168950050182474,10.955050602944203,0,67.94532623685927
CCL,Carnival Corporation,,-6.531332744924985,5.2683896620278325,17.102838186509402,5.02479338842975,,22.71147161066048,-2.5460122699386556,1,66.95352527751682,-5.315246087715582,6.597851832897004,17.382820036518936,77.97124308027931,72.94802821044864,-0.6443117038976655,-2.6146267387475026,8.601677317210271,0,79.98711282192984
CDI,Christian Dior SE,,-0.8747514910536734,-11.908127208480561,-16.552301255230123,6.311300639658854,,-21.04513064133016,1.341463414634151,99,21.148999220640203,0.4149308767855015,-10.552668835788168,-17.740826601488603,11.443148027719449,11.443148027719449,0.3154524407664671,1.2701118892377155,-29.182085714509686,0,12.063003656628911
CDNS,"Cadence Design Systems, Inc.",,5.622178329571105,-4.377813966855074,-5.096025860429752,-14.17516909320189,,1.8415548640514083,3.8601602330662765,99,65.74772241611407,6.996389876007919,-3.170176237855623,-4.869119402274279,47.98659303705159,29.220642341191063,-18.807884571559303,3.7870353677756645,-9.86854339160388,0,26.00456177141695
CEE,"The Central and Eastern Europe Fund, Inc. (The)",,2.758979698073907,11.904761904761891,24.229074889867828,17.640047675804514,,28.18181818181817,-0.45385779122541536,82.2024333115153,94.91801529979155,4.0959392139109605,13.3180365655613,24.526094900238903,96.72644940736971,96.72644940736971,11.289987163197827,-0.5239452840896907,13.443024302430223,0,96.72644940736971
CEG,Constellation Energy Corporation,,10.332032744242976,-12.697499848659117,-18.527201853002648,-11.5814965819564,,-8.08476736775016,4.458206576850646,99,45.66640763300424,11.767522484531117,-11.594933620125127,-18.332408070854353,32.01583554041317,24.612088591902026,-16.354215211635907,4.38466064482734,-18.653502367445157,0,31.873427860439076
CELH,"Celsius Holdings, Inc.",,-11.647221672928614,-15.904385469602866,-0.5121353818748539,-21.157578965943184,,109.96240601503757,0.65330029285875,30.55550790553295,8.229893535100818,-10.497695976175967,-14.842319842750321,-0.27426927358362413,33.10600196001808,22.133520723669125,-25.413392818606606,0.5824332827515623,85.82019404948012,0,47.40638827607977
CFNAI,Chicago Fed National Activity Index,,-50,-114.28571428571428,-103.2,-88.23529411764707,,-200,-90.47619047619048,87.62087770729892,53.9999660789987,-56.79339061079671,,,53.9999660789987,53.9999660789987,,-90.66623101165517,,0,53.9999660789987
CFR,Compagnie Financiere Richemont SA,,0.9250398724082861,-1.9522776572668148,-1.8914728682170614,19.486404833836847,,-11.620111731843581,-0.28364323983612794,57.57636452368607,95.02985898490627,2.2381386676679336,-0.4436299016741923,-1.9360840063334426,45.09687685351862,53.646711835495104,13.026164449274718,-0.35385057572887746,-21.58918163697189,0,25.534236231217044
CHG,Chemring Group PLC,,2.53411306042885,-3.6630036630036633,2.1359223300970873,-3.1307550644567224,,51.36690647482014,2.53411306042885,99,86.71651875415223,3.8681469186554756,-2.1806786295235128,0.6812251451682312,84.04358441595853,42.99522851827799,-8.574188542242805,2.4619218257108244,35.36986120674418,0,47.21816323889801
CHL,China Life Insurance Co. Ltd. Class H,,-2.7490473598258025,1.0749646393210697,22.237427300718437,41.39295607439651,,87.50983993702441,-2.828392711449554,1,54.05245921808099,-1.4837507702865986,2.630192184706448,22.46155166320601,75.36838559100674,84.26648970621513,33.76074370397071,-2.8968083645459974,67.69306844092965,0,87.78602677323623
CHWY,"Chewy, Inc.",,-13.526052819414701,-24.446523230433424,-26.575757575757574,-37.77606574216743,,-35.472703062583214,-0.24701523260600547,1,1,-12.400971907802246,-23.49233850731503,-26.400207131824295,1,1,-41.13483476407904,-0.3172483571947189,-42.89227740350599,0,1
CI,The Cigna Group,,-0.20886834446156946,7.542435424354242,7.697424337607621,0.375408989151016,,-0.4270730124022003,1.3316644066617933,99.00000000000001,99,1.0894775855488807,8.900617117062268,7.954918729496582,98.99999999999999,57.964241028658165,-5.0427282324122435,1.2603197804568826,-11.876316498368885,0,25.11904630097208
CIBR,First Trust NASDAQ Cybersecurity ETF,,-0.4468940861015897,-7.718862192764435,-12.135156455429929,-6.831172452251506,,-5.0035536602700725,2.657450076804922,63.21407937810081,29.109996115264096,0.8483549780073673,-6.553419440259408,-11.925079895140012,16.43297975174421,12.72275470399752,-11.860307551271882,2.585172004143586,-15.926577391214595,0,9.638471888449747
CIEN,Ciena Corporation,,12.015332448768989,27.493917274939182,45.05536464299351,232.4436665937432,,242.25225225225228,3.7411250682687185,99,99,13.472722986092913,29.104071477707393,45.40217834943735,99,99,214.49877927339153,3.6680840121150418,202.89889097017812,0,99
CL,Colgate-Palmolive Company,,2.393814214595917,14.334713187463047,23.05244399185336,14.19964559952746,,11.460855528652136,0.5199126546740147,98.99999999999999,99,3.726022695833115,15.778676341909772,23.34665078863622,99,99,8.03529362583826,0.4491395588555326,-1.3553035690978348,0,43.154364212880154
CL1!,Crude Oil Futures,,-2.221876942200124,6.516587677725121,7.224399386607602,0.20700636942675565,,-11.726749894795912,0.06360311655270973,6.6572022046142125,70.86036373042452,-0.4721254184668477,8.155544780386416,5.697228256363425,80.28266205612049,52.25461579967506,-5.423988003895917,0.06360311655270891,-21.051926972282963,0,24.37520411883018
CLFD,"Clearfield, Inc.",,5.726302167583305,0.7087827426810381,-2.824858757062155,3.746031746031745,,-0.9096422073984147,3.254344391785154,99,99,7.1018684312084845,1.980660438925237,-2.5925221524035664,99,43.88915592549484,-1.8540474153235298,3.181646063500513,-12.303398199128573,0,22.370766412902395
CLSK,"CleanSpark, Inc.",,-2.281746031746036,-26.161919040479763,-26.106526631657918,-1.0050251256281373,,-6.368821292775665,5.800214822771204,76.29532337889185,29.669092419506878,-1.0103695554740684,-25.229398502069106,-25.929854300758915,23.28581453144265,10.72607112512899,-6.348648265161519,5.725724022455931,-17.1348617751509,0,11.436486881841274
CMCSA,Comcast Corporation,,0.6375518010838358,11.083743842364527,20.827174493113258,2.4276564104607345,,-3.4421233261693542,-0.785669390320553,54.39893216593675,89.7817430049801,1.9469101941540365,12.486649650186694,21.116060880240173,93.05680408374565,72.47948795813258,-3.1012585230265377,-0.8555232644571873,-14.544685779358332,0,38.13103428054874
CMG,"Chipotle Mexican Grill, Inc.",,-7.844630616907853,-10.569105691056926,15.900383141762441,-15.913829047949976,,-36.63815674637808,1.2834821428571253,15.067037180247562,10.18634276136815,-6.645630798164882,-9.439659413095802,16.177490035082666,54.40019824721464,38.93571362089313,-20.452693867950618,1.2121714403582935,-43.923723145573426,0,19.02806532798512
CMN1,Chemring Group PLC,,0.8620689655172384,-7.142857142857145,-2.500000000000006,-7.874015748031496,,50.77319587628865,0.8620689655172384,50.756762055730256,30.302288388064618,2.174348469329696,-5.714076169521717,-2.3212321232123228,53.5700293077932,30.171511573596366,-12.8468594890985,0.7910549675657151,34.83889626076011,0,32.52445569271603
CMS,CMS Energy Corporation,,5.354200988467863,8.206429780033831,2.37459978655283,5.717040914726534,,10.337886412652765,2.689682858289831,99,99,6.724925979692959,9.572997232041294,2.619367806577876,98.3935023548994,85.37149118919149,0.010569179248819532,2.617382091480902,-2.349149767600779,0,28.296071962279726
CNC,Centene Corporation,,5.512220488819546,-12.1074290664934,12.099447513812141,50.686966208689185,,-28.11337466784766,3.5732516590096948,99,35.24563757971001,6.885001413991283,-10.997410678906313,12.367466728256613,41.402563694325615,64.02420221924879,42.55307496339436,3.5003287975556137,-36.379150333102395,0,23.587829632616355
CNNE,"Cannae Holdings, Inc.",,-6.67134831460675,-18.315918869084207,-16.88555347091933,-25.71268865287871,,-31.424148606811148,-0.3748125937031538,1,1,-5.457083348784308,-17.284309131589247,-16.686834662202926,1,1,-29.72262346413512,-0.44495573995181,-39.3092399023184,0,1
CNO,"CNO Financial Group, Inc.",,-3.539426523297487,1.4847984916332844,3.410182516810763,13.077731092436986,,6.085242670608522,-0.32407407407407535,85.86160836508307,73.46075566477214,-2.2844132680890477,2.7664766948059536,3.657426517547699,75.60338205612038,77.40712855972531,6.973938640362663,-0.39425294381290177,-6.112809654949226,0,35.20630326006298
CNP,"CenterPoint Energy, Inc (Holding Co)",,6.167290886392025,8.858166922683052,7.427993936331494,10.613943808532794,,30.509515039901796,2.064330292846871,99,99,7.548594693010724,10.232965334423879,7.684844145522872,99,99,4.643143468006212,1.9924698182732563,15.503074432673488,0,47.0975344911599
CNYA,iShares MSCI China A ETF,,-0.11748093758823898,-0.6505617977528096,2.7255300609933237,15.131510416666675,,25.785617753752057,-0.5388076490438726,46.59704656077273,78.58477964439,1.182054000561517,0.604148378882839,2.971137122231935,84.58899707396742,87.18834483438127,8.916857562492375,-0.6088353312271602,11.322347382330534,0,88.06059773971138
COHU,"Cohu, Inc.",,-0.8103727714748784,8.8580576307364,32.870169344333476,46.341463414634156,,46.621945376137994,-6.70731707317072,1,47.460066995784935,0.48014720434765856,10.232854662200488,33.1878493971846,73.53257173995775,78.43417697964593,38.44213689661649,-6.773001690412942,29.762841161931235,0,80.54516137222454
COIN,"Coinbase Global, Inc. - 3",,-0.4844961240310146,-35.777378253732515,-45.94736842105263,-49.422881590692235,,-40.22553655874863,16.464667942448074,99,24.488813433204506,0.810263713709868,-34.96629387788307,-45.81813367301643,16.424472229708805,9.998196656549778,-52.15297027050525,16.382668616283965,-47.098613477208026,0,8.200202969381966
CON,Continental AG,,3.016759776536328,11.588502269288973,14.038342609771176,30.064683508837533,,39.445421987437136,-0.10834236186348632,95.72925315893895,97.69596901015375,4.357073174729035,13.305500272669743,14.247433813676153,97.76012639110229,98.29929875652279,23.0439569182615,-0.17867312191673676,24.70828571432406,0,98.34215995189149
COP,ConocoPhillips,,3.5402341572198495,11.052421765995618,25.10385090378356,16.49764767381077,,13.241869918699187,0.541369665253098,99,99,4.887358289195702,12.454931999079918,25.402962421162606,99,99,10.209252463841974,0.47058146218845603,0.22092355577021777,0,60.039016851615195
COR,"Cencora, Inc.",,0.4398051496172537,3.1149086960249126,-0.7126740410544361,22.36917963848475,,48.13005459994252,2.7830000569703133,99,99,1.746590733302026,4.41717398956767,-0.47528740179800383,63.62610285726513,77.31357825841785,15.763846582824693,2.7106335882833164,31.097542711289062,0,82.43910885803528
COST,Costco Wholesale Corporation,,1.7299932078788656,7.097941071315905,11.431072210065647,4.417720091450603,,-4.378849331530708,1.9642392327253073,99,99,3.0535649566927803,8.450509127970152,11.697493402148385,99,79.02598999044595,-1.2186159545565602,1.8924492293051134,-15.373703751627968,0,39.22079228979353
COTY,Coty Inc.,,-5.639097744360915,-21.806853582554524,-33.42175066312998,-49.699398797595194,,-55.809859154929576,0.39999999999999153,99,2.8558989243213406,-4.411402543763164,-20.819331777414504,-33.262568343483345,2.4274933211985714,1.6098422104200125,-52.41456142942283,0.32931133113310457,-60.89099614186772,0,1.3517407267646409
CPIAUCSL,Consumer Price Index for All Urban Consumers: All Items in U.S. City Average,,1.365611421477354,4.578930515529943,25.615384615384624,37.400084139671876,,70.3703703703704,0.1840490797546082,6.192186433465711,2.50791210205185,-8.187954753526085,-21.349565176429,,2.50791210205185,2.50791210205185,,-0.05836011924467728,,0,2.50791210205185
CPRI,Capri Holdings Limited,,1.189296333002983,-20.66822066822066,-7.51811594202897,-4.400749063670402,,-9.725906277630413,2.253380070105172,99,13.53055750380495,2.505833272458419,-19.66631876862898,-7.297000472994133,9.90153851595299,9.90153851595299,-9.561075333500863,2.1813864911779333,-20.10593738418934,0,31.999979601304158
CPRT,"Copart, Inc.",,-7.111000991080271,-6.2515628907226795,-9.181201550387595,-19.99573196756295,,-36.47915960691291,2.096949891067547,25.3117068351655,17.78689272552625,-5.902456185493002,-5.067589229540611,-8.964062362308578,12.933357651549262,5.634244313294547,-24.314260847054957,2.0250664500001294,-43.78300805343157,0,2.762908292256522
CQQQ,Invesco China Technology ETF,,-1.1895910780669157,-7.370622059592271,-3.222282905516117,10.31334301722349,,16.93796744390672,1.0646387832699529,90.35077375034861,20.701131401001778,0.09599502701199644,-6.200781290883916,-2.9908965045421247,31.39475884589927,20.37595979238615,4.358768726011444,0.9934821619044043,3.492030857287219,0,42.84490725464957
CRM,"Salesforce, Inc.",,-0.8518421740266504,-20.80811453854823,-22.884318348101786,-18.704203625144622,,-41.825095057034225,2.3135414981394553,88.44877962351524,16.29879134113537,0.43813825856063093,-19.8079793954267,-22.699942020866594,9.841457236438682,9.173484530941701,-23.092447565877556,2.2415055613310786,-48.51424914354553,0,4.913734855499565
CROX,"Crocs, Inc.",,12.900594336324431,15.968398372037335,30.12760241773001,15.292157562775191,,9.062253743104803,-1.6047125736339614,89.50306878318884,89.75318975434003,14.369502692412734,17.432993766218853,30.438725251526712,92.28376079030558,92.3770127873384,9.06883317948203,-1.6739897837031252,-3.4781057301947547,0,35.00293102717157
CRWD,"CrowdStrike Holdings, Inc.",,8.632111251580275,-6.74191447796831,-21.291173560986337,1.1250764957868409,,-1.1481029841474377,4.3981143995723295,99,57.020906548470215,10.04548393482415,-5.56413359590789,-21.102988174707512,30.634481597021438,28.577550156593546,-4.333526826611336,4.324610776672742,-12.514439921547782,0,29.264470182531756
CSCO,"Cisco Systems, Inc.",,-9.396368780947888,3.2791291493078853,3.9075175770686874,10.894660894660891,,22.90100751639212,2.4666666666666592,18.264234410305534,30.11632281646948,-8.217558060136753,4.583468426133031,4.155950659064473,34.07463977732699,48.34998389597929,4.908707801997133,2.3945229189585535,8.769419721437991,0,48.34998389597929
CSF,Thales SA,,-0.24321037697608203,-3.6790606653620377,2.2009966777408567,3.359932801343973,,46.75014907573048,-0.8860249697946101,40.36409157674467,20.828220228091677,1.0546887414048827,-2.1969826989222088,2.3883839103733093,55.68674851495143,44.39175692492194,-2.2193052288569137,-0.9558081865375647,31.24102074290118,0,33.804528213881696
CVS,CVS Health Corporation,,0.1659221442246454,-1.0714735913273594,-2.2177921754298544,17.608272141465605,,24.13793103448277,0.7057615809059374,99,65.735751969173,1.469144336258784,0.17792077959845343,-1.98400413178621,65.735751969173,55.93006397795638,11.25992683188595,0.6348576343583292,9.8641174462274,0,51.58159649085284
CVX,Chevron Corporation,,1.592391905341145,9.866060751016503,19.840855726584934,18.419695797886064,,18.618463524854747,0.7346491228070194,99,98.99999999999999,2.9141733739152405,11.253588118917147,20.12738391849448,99,99,12.027550868861937,0.6637248373960352,4.979297619884653,0,63.07064397583304
CYD,China Yuchai International Limited,,7.219999999999999,27.491082045184314,39.464099895941736,88.23735955056179,,363.75432525951555,2.4068767908309416,98.99999999999999,99,8.615000220021997,29.10120044109048,39.797545415311546,99,99,78.07654571636938,2.3347751394050444,310.43023056630915,0,99
DAC,Danaos Corporation,,5.848354231974921,7.448289578361172,13.43832020997375,16.020616342746703,,30.33775633293123,2.7872907153729,99,99,7.2255084703872585,8.805282278426716,13.709540542855677,99,99,9.757970678774452,2.714921225760298,15.351065142702424,0,99
DASH,"DoorDash, Inc.",,-12.128021044555267,-24.76892037723455,-18.406187980255453,-35.20045263498221,,-20.185175966947078,-0.49646270323940855,1,1,-10.98475085264504,-23.81880729244978,-18.211104865342094,1,1,-38.69824998449838,-0.5665201992459322,-29.362563654443978,0,1
DAU0,Dassault Aviation SA,,3.780718336483932,6.601941747572808,19.347826086956513,19.52104499274309,,50.27372262773723,1.6666666666666596,99,76.40414690416594,5.130971320194412,8.242212182383287,19.566652317405648,90.9251940023077,90.9251940023077,13.069450631565333,1.5950861752841907,34.3922092939221,0,49.35088887711603
